t_wall,t_sim,scenario_name,control_source,control_mode,external_found,drone_found,ext_red_u,ext_red_v,ext_blue_u,ext_blue_v,drone_red_u,drone_red_v,ex_px,ev_px,cmd_vx,cmd_vy,cmd_vz,cmd_yaw_rate,cmd_frame,cmd_valid,uav_x,uav_y,uav_z,platform_x,platform_y,platform_z,world_ex,world_ey,world_sep
1.175032138824463,0.0,clutter_moving,drone,tracking,1,1,508.51450511945393,299.4933162684869,399.5,299.5,707.1844291160976,299.4977153002124,307.1844291160976,-0.5022846997875945,1.5,0.01004569399575189,0.0,0.0,world_xy,1,0.0,0.0,1.5,0.9,0.0,0.25,0.9,0.0,0.9
1.3748278617858887,0.01,clutter_moving,drone,tracking,1,1,508.54782855520864,298.9223673005961,402.0,299.5,702.8315631407202,297.8061855670103,302.83156314072016,-2.1938144329897113,1.5,0.028652521060975173,0.0,0.0,world_xy,1,0.015,0.0001004569399575189,1.5,0.8999863875343148,0.0049499750437877466,0.25,0.8849863875343148,0.004849518103830228,0.8849996745461977
1.4782276153564453,0.02,clutter_moving,drone,tracking,1,1,508.52992907801416,298.26052009456265,404.0,299.0,697.3397713629482,296.28468270954045,297.3397713629482,-3.715317290459552,1.5,0.0537621246724939,0.0,0.0,world_xy,1,0.03,0.00038698215056727064,1.5,0.8999455505490354,0.00989980035120788,0.25,0.8699455505490353,0.00951281820064061,0.8699975601288676
1.543823003768921,0.03,clutter_moving,drone,tracking,1,1,508.49192176870747,297.74395313681026,406.00765347663247,299.00765347663247,692.2273019961365,294.6847484960814,292.2273019961365,-5.315251503918603,1.5,0.08266072264572688,0.0,0.0,world_xy,1,0.045,0.0009246033972922097,1.5,0.8998774902794772,0.014849326190422299,0.25,0.8548774902794771,0.01392472279313009,0.8549908895955577
1.619924545288086,0.04,clutter_moving,drone,tracking,1,1,508.47247446084,297.08484676503974,408.00765347663247,299.00765347663247,687.0779929587675,293.3687888964289,287.0779929587675,-6.631211103571104,1.5,0.11014064732985926,0.0,0.0,world_xy,1,0.06,0.0017512106237494785,1.5,0.8997822087844584,0.019798402838651797,0.25,0.8397822087844584,0.018047192214902318,0.8399761064088344
1.6859886646270752,0.05,clutter_moving,drone,tracking,1,1,508.4906196702672,296.5015633882888,410.5,299.0,681.8866952191929,291.99876388453634,281.8866952191929,-8.001236115463655,1.5,0.13757688856853686,0.0,0.0,world_xy,1,0.075,0.002852617097048071,1.5,0.8996597089462367,0.024746880586705156,0.25,0.8246597089462367,0.021894263489657083,0.824950298098647
1.7486763000488281,0.06,clutter_moving,drone,tracking,1,1,508.48112939841087,295.93090238365494,413.0,299.0,676.7171193129061,290.7804607706592,276.7171193129061,-9.219539229340796,1.5,0.16332453137859035,0.0,0.0,world_xy,1,0.09,0.004228385982733439,1.5,0.8995099944704232,0.029694609743507842,0.25,0.8095099944704233,0.025466223760774405,0.8099104640021257
1.8602116107940674,0.07,clutter_moving,drone,tracking,1,1,508.44120147350526,295.26929252857275,414.9923465233675,298.9923465233675,671.4954885908378,289.60592231318583,271.4954885908378,-10.394077686814171,1.5,0.18783089367532152,0.0,0.0,world_xy,1,0.105,0.005861631296519343,1.5,0.8993330698858693,0.034641440640630156,0.25,0.7943330698858693,0.028779809344110813,0.7948542654727296
1.9186382293701172,0.08,clutter_moving,drone,tracking,1,1,508.4343262411347,294.7389125295508,417.00765347663247,298.00765347663247,666.2923181390814,288.59369595245556,266.29231813908143,-11.406304047544438,1.5,0.2099932466768835,0.0,0.0,world_xy,1,0.12,0.007739940233272558,1.5,0.89912894054453,0.039587223636814675,0.25,0.77912894054453,0.03184728340354212,0.7797795556785438
1.997197151184082,0.09,clutter_moving,drone,tracking,1,1,508.39733030389095,294.07057654075544,419.0,298.0,661.1448810850984,287.5952654682274,261.1448810850984,-12.40473453177259,1.5,0.23094904085409607,0.0,0.0,world_xy,1,0.135,0.009839872700041392,1.5,0.8988976126213024,0.04453180912250291,0.25,0.7638976126213024,0.03469193642246152,0.7646849632503999
2.0657010078430176,0.1,clutter_moving,drone,tracking,1,1,508.3166004915863,293.513754963131,421.00765347663247,297.9923465233675,655.8647030818179,286.7345967161337,255.86470308181788,-13.265403283866306,1.5,0.2498465045068726,0.0,0.0,world_xy,1,0.15000000000000002,0.012149363108582353,1.5,0.8986390931138386,0.049475047524360966,0.25,0.7486390931138386,0.03732568441577861,0.7495690084678108
2.138388156890869,0.11,clutter_moving,drone,tracking,1,1,508.3434486670448,292.9407260351673,423.9923465233675,297.00765347663247,650.6561770343266,285.8425045013649,250.65617703432656,-14.157495498635114,1.5,0.2681633775130789,0.0,0.0,world_xy,1,0.16500000000000004,0.01464782815365108,1.5,0.8983533898423339,0.054416789309804134,0.25,0.7333533898423339,0.039768961156153054,0.7344309121113312
2.211745262145996,0.12,clutter_moving,drone,tracking,1,1,508.2806095887169,292.2943821288277,426.0,297.0,645.4405436671956,285.12536551619894,245.44054366719558,-14.87463448380106,1.5,0.28429449920269717,0.0,0.0,world_xy,1,0.18000000000000005,0.017329461928781868,1.5,0.8980405114492905,0.059356884991520246,0.25,0.7180405114492905,0.04202742306273838,0.7192694073653161
2.305321455001831,0.13,clutter_moving,drone,tracking,1,1,508.2106953892668,291.69742063492066,427.9923465233675,296.9923465233675,640.2195643582769,284.3951112350931,240.2195643582769,-15.604888764906889,1.5,0.2995863010551895,0.0,0.0,world_xy,1,0.19500000000000006,0.02017240692080884,1.5,0.8977004673992561,0.06429518513199163,0.25,0.7027004673992561,0.044122778211182795,0.704084346112173
2.383120536804199,0.14,clutter_moving,drone,tracking,1,1,508.2396306818182,291.0720170454546,430.0,296.0,634.9329950831677,283.7346363520126,234.93299508316773,-16.265363647987385,1.5,0.3137328356026965,0.0,0.0,world_xy,1,0.21000000000000008,0.023168269931360733,1.5,0.8973332679785371,0.06923154034801562,0.25,0.687333267978537,0.046063270416654895,0.6888750584478532
2.4462616443634033,0.15,clutter_moving,drone,tracking,1,1,508.14904572940287,290.5201247165533,432.00765347663247,295.9923465233675,629.6680620236165,283.09619823371065,229.66806202361647,-16.903801766289348,1.5,0.32712159545039626,0.0,0.0,world_xy,1,0.2250000000000001,0.026305598287387696,1.5,0.896938924294888,0.07416580131522332,0.25,0.6719389242948879,0.04786020302783563,0.6736412376157184
2.50923490524292,0.16,clutter_moving,drone,tracking,1,1,508.08752195168256,289.9282832597655,434.5839288550103,295.044624424329,624.4144697432317,282.50539416673934,224.41446974323173,-17.494605833260664,1.5,0.3396453821185456,0.0,0.0,world_xy,1,0.2400000000000001,0.02957681424189166,1.5,0.8965174482771752,0.07909781877259678,0.25,0.6565174482771751,0.04952100453070512,0.6583824798565825
2.5818514823913574,0.17,clutter_moving,drone,tracking,1,1,508.0394438138479,289.33342792281496,436.9923465233675,294.9923465233675,619.0875095972639,281.99090877364415,219.08750959726387,-18.00909122635585,1.5,0.3509404254432599,0.0,0.0,world_xy,1,0.2550000000000001,0.03297326806307711,1.5,0.896068852675016,0.08402744352698398,0.25,0.6410688526750159,0.051054175463906865,0.6430985948533557
2.643113136291504,0.18,clutter_moving,drone,tracking,1,1,507.99105875674144,288.689185353392,439.0,294.0,613.8152254895112,281.51800307326954,213.81522548951125,-18.48199692673046,1.5,0.361225157643502,0.0,0.0,world_xy,1,0.27000000000000013,0.036482672317509714,1.5,0.8955931510583933,0.088954526457612,0.25,0.6255931510583932,0.05247185414010228,0.6277898423262913
2.6941540241241455,0.19,clutter_moving,drone,tracking,1,1,507.9832195676906,288.13030906332955,440.9923465233675,293.9923465233675,608.5333333333333,281.07902399254596,208.5333333333333,-18.920976007454044,1.5,0.37068205702157037,0.0,0.0,world_xy,1,0.28500000000000014,0.040094923893944735,1.5,0.8950903578172446,0.09387891852059792,0.25,0.6100903578172444,0.05378399462665318,0.6124564986834357
2.742138624191284,0.2,clutter_moving,drone,tracking,1,1,507.87713826670443,287.5157357527644,443.0,293.0,603.2222416109724,280.6384269519139,203.22224161097245,-19.361573048086086,1.5,0.3797842291886536,0.0,0.0,world_xy,1,0.30000000000000016,0.043801744464160436,1.5,0.8945604881610272,0.09880047075345734,0.25,0.594560488161027,0.054998726289296904,0.5970988477427533
2.800060749053955,0.21,clutter_moving,drone,tracking,1,1,507.76043737574554,286.97529111048,445.0,292.5,597.8990607869837,280.23457048752954,197.89906078698368,-19.76542951247046,1.5,0.3883226277720692,0.0,0.0,world_xy,1,0.31500000000000017,0.047599586756046974,1.5,0.8940035581182577,0.1037190342796105,0.25,0.5790035581182575,0.05611944752356353,0.581716866442733
