t_wall,t_sim,scenario_name,control_source,control_mode,external_found,drone_found,ext_red_u,ext_red_v,ext_blue_u,ext_blue_v,drone_red_u,drone_red_v,ex_px,ev_px,cmd_vx,cmd_vy,cmd_vz,cmd_yaw_rate,cmd_frame,cmd_valid,uav_x,uav_y,uav_z,platform_x,platform_y,platform_z,world_ex,world_ey,world_sep
0.8870961666107178,0.0,clutter,drone,tracking,1,1,520.6651549508692,299.49107142857144,399.5,299.5,729.4327326352246,299.4975850312525,329.4327326352246,-0.5024149687474733,1.5,0.010048299374949466,0.0,0.0,world_xy,1,0.0,0.0,1.5,1.0,0.0,0.25,1.0,0.0,1.0
0.9501237869262695,0.01,clutter,drone,tracking,1,1,520.6040781648259,298.8296988577362,402.0,299.5,726.5171284998294,297.4998031960954,326.51712849982937,-2.5001968039046005,1.5,0.03202389956167787,0.0,0.0,world_xy,1,0.015,0.00010048299374949466,1.5,0.999982000054,0.0059999640000648,0.25,0.9849820000539999,0.005899481006315305,0.9849996671606147
1.0293235778808594,0.02,clutter,drone,tracking,1,1,520.6337209302326,298.02595008508223,404.0,299.0,723.4298260719821,295.5750148288464,323.4298260719821,-4.424985171153594,1.5,0.06308559168544457,0.0,0.0,world_xy,1,0.03,0.00042072198936627335,1.5,0.9999280008639958,0.011999712002073594,0.25,0.9699280008639958,0.01157899001270732,0.9699971133306231
1.0987820625305176,0.03,clutter,drone,tracking,1,1,520.606180890275,297.2776675172479,406.00765347663247,299.00765347663247,720.2903358285575,293.6935603302905,320.29033582855755,-6.306439669709505,1.5,0.09775935262525462,0.0,0.0,world_xy,1,0.045,0.001051577906220719,1.5,0.9998380043739528,0.017999028015746276,0.25,0.9548380043739527,0.016947450109525558,0.9549883929462428
1.161545991897583,0.04,clutter,drone,tracking,1,1,520.6219541045658,296.6026496333097,408.0,299.0,717.023166046636,291.9870219077491,317.023166046636,-8.012978092250876,1.5,0.13213446769612422,0.0,0.0,world_xy,1,0.06,0.0020291714324732653,1.5,0.9997120138237345,0.02399769606635429,0.25,0.9397120138237345,0.021968524633881024,0.9399687680977746
1.222029209136963,0.05,clutter,drone,tracking,1,1,520.5803064699205,295.9162883087401,410.5,299.0,713.4802234623547,290.3772686079511,313.48022346235473,-9.622731392048877,1.5,0.16531055577579357,0.0,0.0,world_xy,1,0.075,0.0033505161094345075,1.5,0.9995500337489875,0.02999550020249566,0.25,0.9245500337489876,0.026644984093061153,0.9249339003856295
1.3336150646209717,0.06,clutter,drone,tracking,1,1,520.544255319149,295.0981560283688,412.9923465233675,298.9923465233675,709.6591338425616,288.8854118999847,309.6591338425616,-11.114588100015283,1.5,0.19665021919927522,0.0,0.0,world_xy,1,0.09,0.005003621667192443,1.5,0.9993520699809768,0.03599222450386925,0.25,0.9093520699809768,0.030988602836676805,0.9098799265202286
1.5071539878845215,0.07,clutter,drone,tracking,1,1,520.5350155939892,294.37690199414044,415.0,298.5,705.5027001003474,287.4976827280584,305.5027001003474,-12.502317271941592,1.5,0.22601808863103137,0.0,0.0,world_xy,1,0.105,0.006970123859185195,1.5,0.9991181296463766,0.04198765308904786,0.25,0.8941181296463766,0.03501752922986266,0.8948035857749448
1.6582603454589844,0.08,clutter,drone,tracking,1,1,520.4909322754321,293.73453291772927,417.0,298.0,700.7900918214818,286.2574695130749,300.79009182148184,-13.74253048692509,1.5,0.2528759752401401,0.0,0.0,world_xy,1,0.12,0.009230304745495509,1.5,0.9988482211670138,0.047981570123249925,0.25,0.8788482211670138,0.03875126537775442,0.8797021407367391
1.8309118747711182,0.09,clutter,drone,tracking,1,1,520.4650964812713,292.9809875141884,419.0,298.0,695.1170123903662,285.03254211332313,295.1170123903662,-14.967457886676868,1.5,0.2784362256115086,0.0,0.0,world_xy,1,0.135,0.01175906449789691,1.5,0.9985423542595644,0.05397375982610955,0.25,0.8635423542595644,0.04221469532821264,0.8645735816584987
2.0057785511016846,0.1,clutter,drone,tracking,1,1,520.4412014735052,292.17294795503915,421.00765347663247,297.00765347663247,689.9247328669381,283.93533697632057,289.92473286693814,-16.06466302367943,1.5,0.3020075947856526,0.0,0.0,world_xy,1,0.15000000000000002,0.014543426754011997,1.5,0.9982005399352042,0.059964006479444595,0.25,0.8482005399352042,0.0454205797254326,0.8494157904165464
2.1049649715423584,0.11,clutter,drone,tracking,1,1,520.3348450491308,291.50892857142856,424.0,297.0,684.6384240737519,282.9394503391894,284.63842407375193,-17.06054966081058,1.5,0.32356946392246,0.0,0.0,world_xy,1,0.16500000000000004,0.017563502701868523,1.5,0.9978227904992117,0.06595209443502249,0.25,0.8328227904992117,0.04838859173315397,0.8342273408279135
2.212526321411133,0.12,clutter,drone,tracking,1,1,520.343820861678,290.8158068783069,426.0,296.5,679.427963765719,281.9853414808238,279.427963765719,-18.01465851917618,1.5,0.343767502476045,0.0,0.0,world_xy,1,0.18000000000000005,0.020799197341093124,1.5,0.9974091195505261,0.07193780812232353,0.25,0.8174091195505261,0.05113861078123041,0.8190072198930852
