t_wall,t_sim,scenario_name,control_source,control_mode,external_found,drone_found,ext_red_u,ext_red_v,ext_blue_u,ext_blue_v,drone_red_u,drone_red_v,ex_px,ev_px,cmd_vx,cmd_vy,cmd_vz,cmd_yaw_rate,cmd_frame,cmd_valid,uav_x,uav_y,uav_z,platform_x,platform_y,platform_z,world_ex,world_ey,world_sep
1.042557954788208,0.0,slow,drone,tracking,1,1,520.6651549508692,299.49107142857144,399.5,299.5,729.4327326352246,299.4975850312525,329.4327326352246,-0.5024149687474733,1.5,0.010048299374949466,0.0,0.0,world_xy,1,0.0,0.0,1.5,1.0,0.0,0.25,1.0,0.0,1.0
1.121244192123413,0.01,slow,drone,tracking,1,1,520.6265589569161,299.1687452758881,402.0,299.5,726.4752779144122,298.70546646991306,326.47527791441223,-1.2945335300869374,1.5,0.01876160354968357,0.0,0.0,world_xy,1,0.015,0.00010048299374949466,1.5,0.9999968750016276,0.002499997395834147,0.25,0.9849968750016276,0.002399514402084652,0.9849997976813689
1.200697660446167,0.02,slow,drone,tracking,1,1,520.602669696109,298.92942345924456,404.0,299.5,723.4738832864514,297.87233458989516,323.4738832864514,-2.1276654101048393,1.5,0.031847041108510846,0.0,0.0,world_xy,1,0.03,0.0002880990292463304,1.5,0.9999875000260416,0.004999979166692708,0.25,0.9699875000260416,0.004711880137446378,0.9699989443402501
1.2632098197937012,0.03,slow,drone,tracking,1,1,520.662037037037,298.57100340136054,406.00765347663247,299.00765347663247,720.3327175582964,297.16901469774155,320.3327175582964,-2.830985302258455,1.5,0.04547200682367288,0.0,0.0,world_xy,1,0.045,0.0006065694403314388,1.5,0.9999718751318357,0.007499929687697754,0.25,0.9549718751318357,0.006893360247366314,0.9549967542920312
1.3564810752868652,0.04,slow,drone,tracking,1,1,520.6378968253969,298.24102418745275,408.00765347663247,299.00765347663247,717.0396470409249,296.45857903544805,317.03964704092493,-3.5414209645519463,1.5,0.05941803368072421,0.0,0.0,world_xy,1,0.06,0.0010612895085681676,1.5,0.9999500004166653,0.009999833334166664,0.25,0.9399500004166652,0.008938543825598496,0.9399925004216848
1.4763922691345215,0.05,slow,drone,tracking,1,1,520.6256031791087,297.97346011921655,410.5,299.0,713.540324697013,295.7712090848363,313.54032469701303,-4.2287909151636995,1.5,0.07325481522312659,0.0,0.0,world_xy,1,0.075,0.0016554698453754096,1.5,0.9999218760172474,0.012499674481709789,0.25,0.9249218760172474,0.010844204636334379,0.9249854450257361
1.5290367603302002,0.06,slow,drone,tracking,1,1,520.5971396205041,297.7193901633154,412.9923465233675,299.00765347663247,709.8358723281849,295.22872087494056,309.8358723281849,-4.771279125059436,1.5,0.08544873722606078,0.0,0.0,world_xy,1,0.09,0.0023880179976066753,1.5,0.9998875021093592,0.01499943750632809,0.25,0.9098875021093592,0.012611419508721414,0.909974897674015
1.59281325340271,0.07,slow,drone,tracking,1,1,520.6395156331299,297.3438815571638,415.0,299.0,705.7956195911927,294.61515394074377,305.7956195911927,-5.384846059256233,1.5,0.09768523840354591,0.0,0.0,world_xy,1,0.105,0.003242505369867283,1.5,0.9998468789078377,0.017499106784510807,0.25,0.8948468789078378,0.014256601414643525,0.8949604389999563
1.6626226902008057,0.08,slow,drone,tracking,1,1,520.6140425531914,297.0553191489362,417.0,299.0,701.1572500144249,294.0437655068951,301.1572500144249,-5.956234493104887,1.5,0.10947693670574943,0.0,0.0,world_xy,1,0.12,0.004219357753902742,1.5,0.9998000066665778,0.01999866669333308,0.25,0.8798000066665778,0.015779308939430338,0.8799414971014359
1.7549893856048584,0.09,slow,drone,tracking,1,1,520.5758005100595,296.8270520449608,419.0,299.0,695.5431076473453,293.5881462667873,295.5431076473453,-6.411853733212695,1.5,0.1197950125829269,0.0,0.0,world_xy,1,0.135,0.005314127120960237,1.5,0.9997468856785308,0.022498101610553618,0.25,0.8647468856785308,0.01718397448959338,0.864917606058506
1.8540239334106445,0.1,slow,drone,tracking,1,1,520.6481481481482,296.4828514739229,421.00765347663247,298.9923465233675,690.4203843812505,293.17785314665036,290.4203843812505,-6.822146853349636,1.5,0.1289513710491631,0.0,0.0,world_xy,1,0.15000000000000002,0.006512077246789505,1.5,0.9996875162757026,0.024997395914712332,0.25,0.8496875162757026,0.01848531866792283,0.8498885705320592
1.960402250289917,0.11,slow,drone,tracking,1,1,520.5791938688618,296.09934714731764,423.9923465233675,298.00765347663247,685.280880689235,292.69373132596525,285.280880689235,-7.306268674034754,1.5,0.1383970723865057,0.0,0.0,world_xy,1,0.16500000000000004,0.007801590957281136,1.5,0.9996218988291519,0.027496533985227948,0.25,0.8346218988291518,0.01969494302794681,0.8348542416410503
2.0133025646209717,0.12,slow,drone,tracking,1,1,520.5803064699205,295.9162883087401,426.0,298.0,680.1329910960294,292.3480321355027,280.1329910960294,-7.651967864497294,1.5,0.1464503290833978,0.0,0.0,world_xy,1,0.18000000000000005,0.009185561681146193,1.5,0.9995500337489875,0.02999550020249566,0.25,0.8195500337489875,0.020809938521349467,0.8198141931921091
2.1029763221740723,0.13,slow,drone,tracking,1,1,520.6003785190442,295.5756801514076,428.0,298.0,674.9700853956588,292.0052015302716,274.97008539565877,-7.99479846972838,1.5,0.1538454312545412,0.0,0.0,world_xy,1,0.19500000000000006,0.01065006497198017,1.5,0.9994719214843659,0.032494278947984755,0.25,0.8044719214843659,0.021844213976004584,0.8047684400751418
2.236172914505005,0.14,slow,drone,tracking,1,1,520.5479568671964,295.2153329549754,430.0,298.0,669.8388452540592,291.706106360623,269.83884525405915,-8.293893639377018,1.5,0.16046327409769073,0.0,0.0,world_xy,1,0.21000000000000008,0.012188519284525582,1.5,0.9993875625234886,0.034992854604336196,0.25,0.7893875625234885,0.022804335319810614,0.7897168869766892
2.3463621139526367,0.15,slow,drone,tracking,1,1,520.5761918274687,294.9445232690125,432.0,297.5,664.623217686127,291.4053109470066,264.62321768612696,-8.594689052993374,1.5,0.16675005292688794,0.0,0.0,world_xy,1,0.2250000000000001,0.013793152025502489,1.5,0.9992969573935987,0.037491211555460265,0.25,0.7742969573935986,0.023698059529957776,0.7746595227933816
2.5026590824127197,0.16,slow,drone,tracking,1,1,520.5187127870712,294.6944050656838,434.5839288550103,297.0198507225663,659.5042383706077,291.0382440372512,259.5042383706077,-8.961755962748782,1.5,0.17361683940733622,0.0,0.0,world_xy,1,0.2400000000000001,0.015460652554771368,1.5,0.9992001066609779,0.03998933418663416,0.25,0.7592001066609778,0.024528681631862795,0.7595962468157919
2.595057725906372,0.17,slow,drone,tracking,1,1,520.5267857142857,294.29884731670444,436.9923465233675,297.00765347663247,654.3626167355311,290.8030532842855,254.3626167355311,-9.196946715714489,1.5,0.17929399160616064,0.0,0.0,world_xy,1,0.2550000000000001,0.01719682094884473,1.5,0.9990970109309432,0.04248720688459956,0.25,0.744097010930943,0.02529038593575483,0.7445266719850562
2.71756649017334,0.18,slow,drone,tracking,1,1,520.5112024957459,294.02821894498015,438.9923465233675,296.9923465233675,649.172128243991,290.6004773436003,249.17212824399098,-9.39952265639971,1.5,0.1840770454431691,0.0,0.0,world_xy,1,0.27000000000000013,0.018989760864906335,1.5,0.9989876708478425,0.044984814037660234,0.25,0.7289876708478423,0.0259950531727539,0.7294510038636017
